category,page_url,picture_url,title,company,work,qualification,favor,welfare,skill_stack,place,money,employee,first_cleaned_all
보안 엔지니어,https://www.wanted.co.kr/wd/89197,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F8519%2Fms0sulddbpax5wjx__1080_790.jpg&w=1000&q=75,Cloud Service Manager,씨디네트웍스,"- CDN & Cloud 제품에 대한 고객 기술 지원 및 컨설팅
- 고객 및 이해 관계자의 요구 사항에 따른 솔루션 제공
- 서비스 유지 및 관리
- R&D 및 유관 부서와의 소통
- 성능 검증을 위한 솔루션 테스트
- 전략적 고객의 기술 엔지니어 역할 수행
- 사전 기술 문제 분석 및 해결
- 여러 지역 및 국가 이해 관계자와의 문제 해결
- 기술 문제 해결을 위한 고객과의 독립 업무 수행","- 컴퓨터 과학, 컴퓨터 네트워킹, 정보 보안 관련 분야 학사 학위 소지자
- 클라우드 서비스, 시스템 운영, WEB 개발, 네트워크 분야의 2 ~ 5 년 경력
- 관련 네트워크 및 애플리케이션 시스템 경험
- Live/VOD 서비스 운영 및 WOWZA 운영 경험
- TCP / IP 프로토콜, DNS, HTTP 프로토콜 지식 보유
- Linux 기술
- Python, Shell, Vbscript 프로그래밍을 사용한 작업 자동화 및 툴 개발 능력
- HTML, Java Script 및 ASP 등의 웹 프로그래밍 언어 경험자
- Linux, Windows OS 관리 경험자
- 시스템 튜닝 및 트러블 슈팅 경험자
- 고객과의 커뮤니케이션 및 내부 이해 관계자와의 협업 능력
- 영어 독해 및 작문 능력","- 영어 / 중국어 우수자
- AWS, GCP, MS, CISSP 등 관련 IT 자격증 보유자","• 단체 상해 보험 
• 통신비 지원 
• 사내 동호회 운영
• 건강 검진 제공 
• 어학 또는 체력 단련비 지원
• 상조 서비스 지원 
• 각종 경조금 지원","JavaScript
Python
Shell",서울특별시 중구 마른내로 34 (KT&G 타워) 7층,6195,63,단체 상해 보험 통신비 지원 사내 동호회 운영 건강 검진 제공 어학 또는 체력 달다 지원 상조 서비스 지원 지원 IPS DLP 백신 망연계솔루션 NAS WAF 등의 전사 보안 장비 솔루션 도입과 운영 전사 보안시스템 보안인프라 설계와 구축 사용자 이슈 대응과 보안 장비 이벤트 분석 및 자동화 개발제품 고객 기술 지원 컨설팅 고객 이해 관계자 요구 사항 따르다 솔루션 제공 서비스 유지 관리 유관 부서 소통 성능 검증 솔루션 테스트 전략 고객 기술 엔지니어 역할 수행 사전 기술 문제 분석 해결 여러 지역 국가 이해 관계자 문제 해결 기술 문제 해결 고객 독립 업무 수행 CDN Cloud 제품에 대한 고객 기술 지원 및 컨설팅 고객 및 이해 관계자의 요구 사항에 따른 솔루션 제공 서비스 유지 및 관리 R D 및 유관 부서와의 소통 성능 검증을 위한 솔루션 테스트 전략적 고객의 기술 엔지니어 역할 수행 사전 기술 문제 분석 및 해결 여러 지역 및 국가 이해 관계자와의 문제 해결 기술 문제 해결을 위한 고객과의 독립 업무 수행
보안 엔지니어,https://www.wanted.co.kr/wd/116275,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F28339%2Fdjm1c2woba02z9qb__1080_790.jpg&w=1000&q=75,네트워크 보안 엔지니어,위드네트웍스,"네트워크 보안, UTM 보안장비 설치 및 유지보수
• 방화벽 설치 및 대개체 마이그레이션
• 정책 및 UTM 기능, SSL VPN 설정
• 라우팅 설정 및 유지보수(장애처리 및 점검)","• 네트워크/보안/인프라에 대한 기초지식 보유자
• 운전 가능자","• 컴퓨터/시스템공학, 공학계열 전공자
• 해당직무 근무 경험자
• 네트워크 및 보안관련 IT교육원 수료자",• 중식 지원 / 야근식대 지원 / 복지 포인트 / 장기 근속자 포상 / 우수사원 포상 / 자유로운 연차 사용,없음,광산구 풍영로 200번길 59,3975,102,중식 지원 야근 식대 지원 복지 포인트 장기 근속 포상 우수 사원 포상 자유롭다 연차 사용 IPS DLP 백신 망연계솔루션 NAS WAF 등의 전사 보안 장비 솔루션 도입과 운영 전사 보안시스템 보안인프라 설계와 구축 사용자 이슈 대응과 보안 장비 이벤트 분석 및 자동화 개발네트워크 보안 보안 장비 설치 유지 보수 방화벽 설치 개체 마이 그레이 정책 기능 설정 라우팅 설정 유지 보수 장애 처리 점검 네트워크 보안 UTM 보안장비 설치 및 유지보수 방화벽 설치 및 대개체 마이그레이션 정책 및 UTM 기능 SSL VPN 설정 라우팅 설정 및 유지보수 장애처리 및 점검
보안 엔지니어,https://www.wanted.co.kr/wd/75128,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F52%2F17418_2_0.abfaf8d8__1080_790.jpg&w=1000&q=75,[정보보안유닛] 위협대응팀 매니저,야놀자Tech(R&D),"• 보안 위협의 가시성 확보 및 이상 징후 등 위협 분석
• 모의 침투 테스트
• 인프라 및 클라우드 보안 진단 및 가이드 작성
• 위협탐지 및 대응(EDR, IDS 등) 솔루션의 구축 및 관리","• 담당업무 중 1개 이상의 업무에 대해 경력 3년 이상
• 긍정적인 태도와 팀워크를 중요시 하는 마인드 보유자","• 보안 취약점 분석 및 사고 분석 업무 경험 보유자
• AWS, Azure, GCP 클라우드에 대한 보안 업무 경험 보유자
• 프로세스의 자동화를 통한 업무 효율화 개선 경험 보유자

[채용절차]
서류전형→면접→처우산정→내부승인→최종 합격(오퍼 레터 발송)

* 포지션에 따라 평판조회 전형이 추가될 수 있습니다.
* 야놀자는 지원자의 역량을 최우선으로 검토합니다. 연봉 정보는 처우산정 시 전달 주세요.
* 국가유공자 예우 및 지원에 관한 법률에 의거 취업 보호 대상자 및 장애인은 관련 법규에 따라 우대합니다.
* 채용 절차 진행 시 구직자에게 수령한 서류는 구직자의 채용 여부 확정일 이후 180일 동안 보관하고 이후 파기합니다.","[야놀자 더 알아보기]
야놀자의 직무, 조직문화 그리고 Tech에 대한 이야기를 담은 야놀자 블로그가 궁금하시다면? ""Y-Career"" 를 검색해 보세요!

• 상시 원격근무
• 야놀자 앱 포인트 100만원
• 중식비 제공(1일 1만원)
• 자기개발교육비 및 외국어 교육비 지원
• 다양한 연차 사용 (반차/반반차)
• 업무 관련 교육비 및 도서 지원
• 프리미엄 건강검진 지원
• 임직원 허먼밀러 의자
• 생일 축하금 및 조기 퇴근권 지급
• 명절 상여금 지급
• 장기근속에 따른 포상
• 경조금 지급 및 상조 서비스
• 임직원 단체 상해보험 및 일상생활 배상책임보험

야놀자는 복지도 무한 성장 중!
앞으로 준비 될 다양한 복지도 기대해 주세요!",없음,서울특별시 강남구 테헤란로108길 42,8864,1,놀다 알아보다 놀다 직무 조직 문화 담다 놀다 블로그 궁금하다 검색 상시 근무 놀다 포인트 식비 제공 자기개발 교육비 외국어 교육비 지원 다양하다 연차 사용 업무 관련 교육비 도서 지원 프리미엄 건강검진 지원 직원 허다 멀다 밀러 의자 생일 축하 조기 퇴근 지급 명절 상여금 지급 장기 근속 따르다 포상 지급 상조 서비스 직원 단체 상해 보험 일상생활 배상 책임 보험 놀다 복지 무한 성장 준비 다양하다 복지 기대하다 줄다 IPS DLP 백신 망연계솔루션 NAS WAF 등의 전사 보안 장비 솔루션 도입과 운영 전사 보안시스템 보안인프라 설계와 구축 사용자 이슈 대응과 보안 장비 이벤트 분석 및 자동화 개발보안 위협 가시 확보 징후 위협 분석 모의 침투 테스트 인프라 클라우드 보안 진단 가이드 작성 위협 탐지 대응 솔루션 구축 관리 보안 위협의 가시성 확보 및 이상 징후 등 위협 분석 모의 침투 테스트 인프라 및 클라우드 보안 진단 및 가이드 작성 위협탐지 및 대응 EDR IDS 등 솔루션의 구축 및 관리
보안 엔지니어,https://www.wanted.co.kr/wd/108019,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F52%2F17418_2_0.abfaf8d8__1080_790.jpg&w=1000&q=75,[정보보안유닛] 보안감사팀 정보보안 매니저 (그룹사 보안감사),야놀자Tech(R&D),"• 정보보호 규정에 따른 내부 통제를 점검하고 위험을 도출한다.
• 정보보호 보안성 검토를 수행하여 위험을 도출하고 개선 후 서비스 운영될 수 있도록 한다.
• 도출된 위험을 대한 개선을 수행한다.","• 정보보호 업무 경력 5년 이상 또는 보안/전산감사 업무 1년 이상
• 정보보호 위험평가 및 내부통제 활동 지식을 보유하신 분
• IT/개발/정보보호 시스템 점검 지식을 보유하신 분","• ISMS-P/ ISO 정보보호 관련 심사원 자격 보유하신 분
• 개인/정보보호 업무 및 IT/개발 관련 지식을 보유하신 분
• 포털/IT 기업 개인정보보호 업무 경력이 있으신 분
• 퍼블릭 클라우드(AWS 등) 환경에 대한 이해도가 높은신분
• 정보보호 취약점 진단 및 모의해킹 지식을 보유하신 분
• 정보보호 컨설팅 경험이 있으신 분
• 정보보호 솔루션 운영 경험이 있으신 분
• 적극적인 성향과 원활한 커뮤니케이션 스킬을 보유하신 분

[채용절차]
서류전형→면접→처우산정→내부승인→최종 합격(오퍼 레터 발송)

* 포지션에 따라 평판조회 전형이 추가될 수 있습니다.
* 야놀자는 지원자의 역량을 최우선으로 검토합니다. 연봉 정보는 처우산정 시 전달 주세요.
* 국가유공자 예우 및 지원에 관한 법률에 의거 취업 보호 대상자 및 장애인은 관련 법규에 따라 우대합니다.
* 채용 절차 진행 시 구직자에게 수령한 서류는 구직자의 채용 여부 확정일 이후 180일 동안 보관하고 이후 파기합니다.","[야놀자 더 알아보기]
야놀자의 직무, 조직문화 그리고 Tech에 대한 이야기를 담은 야놀자 블로그가 궁금하시다면? ""Y-Career"" 를 검색해 보세요!

• 상시 원격근무
• 야놀자 앱 포인트 100만원
• 중식비 제공(1일 1만원)
• 자기개발교육비 및 외국어 교육비 지원
• 다양한 연차 사용 (반차/반반차)
• 업무 관련 교육비 및 도서 지원
• 프리미엄 건강검진 지원
• 임직원 허먼밀러 의자
• 생일 축하금 및 조기 퇴근권 지급
• 명절 상여금 지급
• 장기근속에 따른 포상
• 경조금 지급 및 상조 서비스
• 임직원 단체 상해보험 및 일상생활 배상책임보험

야놀자는 복지도 무한 성장 중!
앞으로 준비 될 다양한 복지도 기대해 주세요!",없음,서울특별시 강남구 테헤란로108길 42,8864,1,놀다 알아보다 놀다 직무 조직 문화 담다 놀다 블로그 궁금하다 검색 상시 근무 놀다 포인트 식비 제공 자기개발 교육비 외국어 교육비 지원 다양하다 연차 사용 업무 관련 교육비 도서 지원 프리미엄 건강검진 지원 직원 허다 멀다 밀러 의자 생일 축하 조기 퇴근 지급 명절 상여금 지급 장기 근속 따르다 포상 지급 상조 서비스 직원 단체 상해 보험 일상생활 배상 책임 보험 놀다 복지 무한 성장 준비 다양하다 복지 기대하다 줄다 IPS DLP 백신 망연계솔루션 NAS WAF 등의 전사 보안 장비 솔루션 도입과 운영 전사 보안시스템 보안인프라 설계와 구축 사용자 이슈 대응과 보안 장비 이벤트 분석 및 자동화 개발정보보호 규정 따르다 내부 통제 점검 위험 도출 정보보호 보안 검토 수행 위험 도출 개선 서비스 운영 도출 위험 개선 수행 정보보호 규정에 따른 내부 통제를 점검하고 위험을 도출한다 정보보호 보안성 검토를 수행하여 위험을 도출하고 개선 후 서비스 운영될 수 있도록 한다 도출된 위험을 대한 개선을 수행한다
보안 엔지니어,https://www.wanted.co.kr/wd/110509,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F52%2F17418_2_0.abfaf8d8__1080_790.jpg&w=1000&q=75,[정보보안유닛] 보안정책팀 시니어 매니저(정책 및 관리체계),야놀자Tech(R&D),"• 야놀자/그룹사 정보보호 정책 및 프로세스 수립
• 정보보호 인증(Y-ISMS) 취득/운영(ISMS-P/PCI-DSS/ISO 등)
• 정보보호 관련 보안성 검토 및 가이드","• 정보보안 정책 경력 7년 이상 또는 관리 보안 경력 10년 이상
• 정보보안 관련 법령, 규제에 대한 지식을 보유하신 분","• ISMS/ ISO 정보보호 관련 심사원 자격 보유하신 분
• 정보보호 업무 및 IT/개발 관련 지식을 보유하신 분
• 퍼블릭 클라우드(AWS 등) 환경에 대한 이해도가 높으신 분
• 정보보호 컨설팅 경험이 있으신 분
• 정보보호 솔루션 운영 경험이 있으신 분
• 보안 취약점 분석 및 사고 분석 업무 경험 보유자
• 적극적인 성향과 원활한 커뮤니케이션 스킬을 보유하신 분

[채용절차]
서류전형→면접→처우산정→내부승인→최종 합격(오퍼 레터 발송)

* 포지션에 따라 평판조회 전형이 추가될 수 있습니다.
* 야놀자는 지원자의 역량을 최우선으로 검토합니다. 연봉 정보는 처우산정 시 전달 주세요.
* 국가유공자 예우 및 지원에 관한 법률에 의거 취업 보호 대상자 및 장애인은 관련 법규에 따라 우대합니다.
* 채용 절차 진행 시 구직자에게 수령한 서류는 구직자의 채용 여부 확정일 이후 180일 동안 보관하고 이후 파기합니다.","[야놀자 더 알아보기]
야놀자의 직무, 조직문화 그리고 Tech에 대한 이야기를 담은 야놀자 블로그가 궁금하시다면? ""Y-Career"" 를 검색해 보세요!

• 상시 원격근무
• 야놀자 앱 포인트 100만원
• 중식비 제공(1일 1만원)
• 자기개발교육비 및 외국어 교육비 지원
• 다양한 연차 사용 (반차/반반차)
• 업무 관련 교육비 및 도서 지원
• 프리미엄 건강검진 지원
• 임직원 허먼밀러 의자
• 생일 축하금 및 조기 퇴근권 지급
• 명절 상여금 지급
• 장기근속에 따른 포상
• 경조금 지급 및 상조 서비스
• 임직원 단체 상해보험 및 일상생활 배상책임보험

야놀자는 복지도 무한 성장 중!
앞으로 준비 될 다양한 복지도 기대해 주세요!",없음,서울특별시 강남구 테헤란로108길 42,8864,1,놀다 알아보다 놀다 직무 조직 문화 담다 놀다 블로그 궁금하다 검색 상시 근무 놀다 포인트 식비 제공 자기개발 교육비 외국어 교육비 지원 다양하다 연차 사용 업무 관련 교육비 도서 지원 프리미엄 건강검진 지원 직원 허다 멀다 밀러 의자 생일 축하 조기 퇴근 지급 명절 상여금 지급 장기 근속 따르다 포상 지급 상조 서비스 직원 단체 상해 보험 일상생활 배상 책임 보험 놀다 복지 무한 성장 준비 다양하다 복지 기대하다 줄다 IPS DLP 백신 망연계솔루션 NAS WAF 등의 전사 보안 장비 솔루션 도입과 운영 전사 보안시스템 보안인프라 설계와 구축 사용자 이슈 대응과 보안 장비 이벤트 분석 및 자동화 개발놀다 그룹 정보보호 정책 프로세스 수립 정보보호 인증 취득 운영 정보보호 관련 보안 검토 가이드 야놀자 그룹사 정보보호 정책 및 프로세스 수립 정보보호 인증 Y ISMS 취득 운영 ISMS P PCI DSS ISO 등 정보보호 관련 보안성 검토 및 가이드
보안 엔지니어,https://www.wanted.co.kr/wd/121486,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F52%2F17418_2_0.abfaf8d8__1080_790.jpg&w=1000&q=75,[정보보안유닛] 보안플랫폼팀 개발 매니저,야놀자Tech(R&D),"• 보안 위험의 가시성 확보 및 관리를 위한 위협 정보 수집 자동화 개발 구축 
• 보안 위협 정보 분석을 통한 최적화된 위협 데이터베이스 구축
• 보안 위협 대응 자동화를 위한 위협 데이터베이스의 연동 구현
• 보안 업무의 응답성 개선 및 효율화를 위한 자동화 기능 구현","• 개발 또는 기술 보안 경력 2년 이상
• 하나 이상의 개발프로그램 언어(Java, Python, Node js 등)으로 개발 프로젝트 경험 보유자
• 보안 위협 분석 및 비정상 이벤트 분석 경험 보유자 
• 딥러닝 기술 기반의 데이터 분석 경험 보유자","• AWS 환경에서의 개발 경험자
• ELK Stack 구축 및 연동 개발 경험 보유자 
• 자동화를 통한 업무 효율화 개선 경험 보유자
• 대용량 데이터처리 개발 및 운영 경험 보유자
• 긍정적인 태도와 팀워크를 중요시 하는 마인드 보유자

[채용절차]
서류전형→코딩테스트→면접→처우산정→내부승인→최종 합격(오퍼 레터 발송)

* 포지션에 따라 평판조회 전형이 추가될 수 있습니다.
* 야놀자는 지원자의 역량을 최우선으로 검토합니다. 연봉 정보는 처우산정 시 전달 주세요.
* 국가유공자 예우 및 지원에 관한 법률에 의거 취업 보호 대상자 및 장애인은 관련 법규에 따라 우대합니다.
* 채용 절차 진행 시 구직자에게 수령한 서류는 구직자의 채용 여부 확정일 이후 180일 동안 보관하고 이후 파기합니다.","[야놀자 더 알아보기]
야놀자의 직무, 조직문화 그리고 Tech에 대한 이야기를 담은 야놀자 블로그가 궁금하시다면? ""Y-Career"" 를 검색해 보세요!

• 상시 원격근무
• 야놀자 앱 포인트 100만원
• 중식비 제공(1일 1만원)
• 자기개발교육비 및 외국어 교육비 지원
• 다양한 연차 사용 (반차/반반차)
• 업무 관련 교육비 및 도서 지원
• 프리미엄 건강검진 지원
• 임직원 허먼밀러 의자
• 생일 축하금 및 조기 퇴근권 지급
• 명절 상여금 지급
• 장기근속에 따른 포상
• 경조금 지급 및 상조 서비스
• 임직원 단체 상해보험 및 일상생활 배상책임보험

야놀자는 복지도 무한 성장 중!
앞으로 준비 될 다양한 복지도 기대해 주세요!",없음,서울특별시 강남구 테헤란로108길 42,8864,1,놀다 알아보다 놀다 직무 조직 문화 담다 놀다 블로그 궁금하다 검색 상시 근무 놀다 포인트 식비 제공 자기개발 교육비 외국어 교육비 지원 다양하다 연차 사용 업무 관련 교육비 도서 지원 프리미엄 건강검진 지원 직원 허다 멀다 밀러 의자 생일 축하 조기 퇴근 지급 명절 상여금 지급 장기 근속 따르다 포상 지급 상조 서비스 직원 단체 상해 보험 일상생활 배상 책임 보험 놀다 복지 무한 성장 준비 다양하다 복지 기대하다 줄다 IPS DLP 백신 망연계솔루션 NAS WAF 등의 전사 보안 장비 솔루션 도입과 운영 전사 보안시스템 보안인프라 설계와 구축 사용자 이슈 대응과 보안 장비 이벤트 분석 및 자동화 개발보안 위험 가시 확보 관리 위협 정보 수집 자동화 개발 구축 보안 위협 정보 분석 통한 최적화 위협 데이터베이스 구축 보안 위협 대응 자동화 위협 데이터베이스 연동 구현 보안 업무 응답 개선 효율 자동화 기능 구현 보안 위험의 가시성 확보 및 관리를 위한 위협 정보 수집 자동화 개발 구축 보안 위협 정보 분석을 통한 최적화된 위협 데이터베이스 구축 보안 위협 대응 자동화를 위한 위협 데이터베이스의 연동 구현 보안 업무의 응답성 개선 및 효율화를 위한 자동화 기능 구현
보안 엔지니어,https://www.wanted.co.kr/wd/110511,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F52%2F17418_2_0.abfaf8d8__1080_790.jpg&w=1000&q=75,[정보보안유닛] 개인정보팀 개인정보보호 시니어 매니저(개인정보보호 정책/인증),야놀자Tech(R&D),"• 개인정보보호 정책 및 프로세스 수립
• 개인정보보호 관련 인증(ISMS-P/ISO 등) 인증 취득/운영
• 개인정보 컴플라이언스 검토 및 이슈대응
• 개인정보 내부 현황 점검
• 그룹사 개인정보보호 정책 및 프로세스 수립","• 개인정보보호 경력 7년 이상 또는 정보보보호 경력 10년 이상
• 개인/정보보안 관련 법령, 규제에 대한 지식을 보유하신 분
• IT/개발/정보보호 시스템 점검 지식을 보유하신 분","• ISMS-P/ ISO 정보보호 관련 심사원 자격 보유하신 분
• 개인/정보보호 업무 및 IT/개발 관련 지식을 보유하신 분
• 포털/IT 기업 개인정보보호 업무 경력이 있으신 분
• 퍼블릭 클라우드(AWS 등) 환경에 대한 이해도가 높으신 분
• 정보보호 컨설팅 경험이 있으신 분
• 정보보호 솔루션 운영 경험이 있으신 분
• 적극적인 성향과 원활한 커뮤니케이션 스킬을 보유하신 분

[채용절차]
서류전형→면접→처우산정→내부승인→최종 합격(오퍼 레터 발송)

* 포지션에 따라 평판조회 전형이 추가될 수 있습니다.
* 야놀자는 지원자의 역량을 최우선으로 검토합니다. 연봉 정보는 처우산정 시 전달 주세요.
* 국가유공자 예우 및 지원에 관한 법률에 의거 취업 보호 대상자 및 장애인은 관련 법규에 따라 우대합니다.
* 채용 절차 진행 시 구직자에게 수령한 서류는 구직자의 채용 여부 확정일 이후 180일 동안 보관하고 이후 파기합니다.","[야놀자 더 알아보기]
야놀자의 직무, 조직문화 그리고 Tech에 대한 이야기를 담은 야놀자 블로그가 궁금하시다면? ""Y-Career"" 를 검색해 보세요!

• 상시 원격근무
• 야놀자 앱 포인트 100만원
• 중식비 제공(1일 1만원)
• 자기개발교육비 및 외국어 교육비 지원
• 다양한 연차 사용 (반차/반반차)
• 업무 관련 교육비 및 도서 지원
• 프리미엄 건강검진 지원
• 임직원 허먼밀러 의자
• 생일 축하금 및 조기 퇴근권 지급
• 명절 상여금 지급
• 장기근속에 따른 포상
• 경조금 지급 및 상조 서비스
• 임직원 단체 상해보험 및 일상생활 배상책임보험

야놀자는 복지도 무한 성장 중!
앞으로 준비 될 다양한 복지도 기대해 주세요!",없음,서울특별시 강남구 테헤란로108길 42,8864,1,놀다 알아보다 놀다 직무 조직 문화 담다 놀다 블로그 궁금하다 검색 상시 근무 놀다 포인트 식비 제공 자기개발 교육비 외국어 교육비 지원 다양하다 연차 사용 업무 관련 교육비 도서 지원 프리미엄 건강검진 지원 직원 허다 멀다 밀러 의자 생일 축하 조기 퇴근 지급 명절 상여금 지급 장기 근속 따르다 포상 지급 상조 서비스 직원 단체 상해 보험 일상생활 배상 책임 보험 놀다 복지 무한 성장 준비 다양하다 복지 기대하다 줄다 IPS DLP 백신 망연계솔루션 NAS WAF 등의 전사 보안 장비 솔루션 도입과 운영 전사 보안시스템 보안인프라 설계와 구축 사용자 이슈 대응과 보안 장비 이벤트 분석 및 자동화 개발개인 정보보호 정책 프로세스 수립 개인 정보보호 관련 인증 인증 취득 운영 개인정보 컴플라이언스 검토 이슈 대응 개인정보 내부 현황 점검 그룹 개인 정보보호 정책 프로세스 수립 개인정보보호 정책 및 프로세스 수립 개인정보보호 관련 인증 ISMS P ISO 등 인증 취득 운영 개인정보 컴플라이언스 검토 및 이슈대응 개인정보 내부 현황 점검 그룹사 개인정보보호 정책 및 프로세스 수립
보안 엔지니어,https://www.wanted.co.kr/wd/63019,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F52%2F17418_2_0.abfaf8d8__1080_790.jpg&w=1000&q=75,[정보보안유닛] 보안플랫폼팀장,야놀자Tech(R&D),"• 위협 분석 및 모니터링 서비스 (FDS/AML 등) 개발 구축
• Security 위험의 가시성 확보 및 관리를 위한 서비스 개발 구축  
• Security 서비스의  응답성을 개선하기 위한 업무 자동화 지원
• 서비스 개발팀과의 긴밀한 협력 및 Security 서비스의 연동 지원","• AWS 기반의 production 서비스 개발 유 경험자
• Java & Spring Boot 개발 경력 10년 이상
• 파이썬등의 언어로 자동화 서비스 개발 유 경험자","• MSA 환경에서의 개발 경험자
• 수동 프로세스를 자동화한 경험 보유자
• 전자금융 망분리 환경에 대한 이해와 업무 효율화 개선 경험 보유자
• Redis/hbase/rabbitmq/kafka/ zookeeper /memcached 기반의 개발 및 운영 경험 보유자
• 결과 도출을 위해 업무를 추진하고 품질을 보장하며 여러 팀, 부서간 관계를 관리할 수 있는 업무 성숙도 보유자
• 긍정적인 태도와 팀워크를 중요시 하는 마인드 보유자

[채용절차]
서류전형→코딩테스트→면접→처우산정→내부승인→최종 합격(오퍼 레터 발송)

* 포지션에 따라 평판조회 전형이 추가될 수 있습니다.
* 야놀자는 지원자의 역량을 최우선으로 검토합니다. 연봉 정보는 처우산정 시 전달 주세요.
* 국가유공자 예우 및 지원에 관한 법률에 의거 취업 보호 대상자 및 장애인은 관련 법규에 따라 우대합니다.
* 채용 절차 진행 시 구직자에게 수령한 서류는 구직자의 채용 여부 확정일 이후 180일 동안 보관하고 이후 파기합니다.","[야놀자 더 알아보기]
야놀자의 직무, 조직문화 그리고 Tech에 대한 이야기를 담은 야놀자 블로그가 궁금하시다면? ""Y-Career"" 를 검색해 보세요!

• 상시 원격근무
• 야놀자 앱 포인트 100만원
• 중식비 제공(1일 1만원)
• 자기개발교육비 및 외국어 교육비 지원
• 다양한 연차 사용 (반차/반반차)
• 업무 관련 교육비 및 도서 지원
• 프리미엄 건강검진 지원
• 임직원 허먼밀러 의자
• 생일 축하금 및 조기 퇴근권 지급
• 명절 상여금 지급
• 장기근속에 따른 포상
• 경조금 지급 및 상조 서비스
• 임직원 단체 상해보험 및 일상생활 배상책임보험

야놀자는 복지도 무한 성장 중!
앞으로 준비 될 다양한 복지도 기대해 주세요!",없음,서울특별시 강남구 테헤란로108길 42,8864,1,놀다 알아보다 놀다 직무 조직 문화 담다 놀다 블로그 궁금하다 검색 상시 근무 놀다 포인트 식비 제공 자기개발 교육비 외국어 교육비 지원 다양하다 연차 사용 업무 관련 교육비 도서 지원 프리미엄 건강검진 지원 직원 허다 멀다 밀러 의자 생일 축하 조기 퇴근 지급 명절 상여금 지급 장기 근속 따르다 포상 지급 상조 서비스 직원 단체 상해 보험 일상생활 배상 책임 보험 놀다 복지 무한 성장 준비 다양하다 복지 기대하다 줄다 IPS DLP 백신 망연계솔루션 NAS WAF 등의 전사 보안 장비 솔루션 도입과 운영 전사 보안시스템 보안인프라 설계와 구축 사용자 이슈 대응과 보안 장비 이벤트 분석 및 자동화 개발위협 분석 모니터링 서비스 개발 구축 위험 가시 확보 관리 서비스 개발 구축 서비스 응답 개선 업무 자동화 지원 서비스 개발 긴밀하다 협력 서비스 연동 지원 위협 분석 및 모니터링 서비스 FDS AML 등 개발 구축 Security 위험의 가시성 확보 및 관리를 위한 서비스 개발 구축 Security 서비스의 응답성을 개선하기 위한 업무 자동화 지원 서비스 개발팀과의 긴밀한 협력 및 Security 서비스의 연동 지원
