category,page_url,picture_url,title,company,work,qualification,favor,welfare,skill_stack,place,money,employee,first_cleaned_welfare,first_cleaned_works,scaler_money
"QA,테스트 엔지니어",https://www.wanted.co.kr/wd/111614,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F5603%2Fhol7gfhrshnt54vy__1080_790.jpg&w=1000&q=75,QA 리드 엔지니어(QA Lead Engineer),두잉랩,"• QA팀을 리드하고 세팅합니다.
• 테스트 자동화 시나리오 제작 및 품질보증 활동과 관련된 기술을 발굴하고 도입해요.
• FoodLens SDK 및 서비스 유저케이스 분석과 TC 발굴을 진행합니다.
• 프로덕트의 품질을 책임지고 새로운 QA문화를 정립하여 전파하는 역할을 수행합니다. 
• QA 프로세스와 여러 타입의 테스트들을 자동화하는데 기여합니다.","• 모바일 앱/웹 서비스 QA담당자로서 기능검증, 오류 레포트, 사용성 개선 및 프로세스를 수립하거나 개선한 경험이 있으신 분이라면 OK
• 릴리즈부터 업데이트 단계까지 계획과 테스트를 수립하고 수행해본 경험이 있으신 분이라면 OK
• 팀의 생산성과 업무 효율성에 대한 이해를 바탕으로 새로운 방안을 제안하여 개선하는데 흥미를 느끼시는 분이라면 OK","＜아래는 우대사항으로 1개 이상 해당되신다면 지원 doing~!＞

•  CI/CD에 대한 전반적인 이해와 Pipeline 디자인 및 운영 경험이 있으신 분을 우대합니다.
• 다른 엔지니어분들과 팀으로서 개발 또는 iOS, Android 또는 Web 테스트 자동화 경험이 있으신 분을 우대합니다.
• 컴퓨터공학 또는 소프트웨어 관련 전공자이신 분을 우대합니다.
• 소프트웨어 테스팅 관련 자격증(e.g. ISTQB, CSTS) 이 있으신 분이면 더욱 좋습니다.
• iOS 또는 Android 개발 경험이 있으신 분이면 더욱 좋습니다
• 다양한 팀원들과 런칭 기간 동안 끊임없는 소통을 하며 QA 업무를 수행해 본 경험이 있다면 좋아요.
• 배포 주기가 빠른 서비스에 맞추어 적합한 QA Process를 제안, 개선한 경험이 있으면 좋아요.","＜두잉랩 비전＞
 
""우리가 제공하는 서비스와 기술로 사람이 진짜 건강해지고 즐거워지는 세상을 만들자!""

＜두잉랩 핵심가치＞

#소통 #실력 #오너쉽



＜두잉랩 복지제도＞

#누구보다 든든하고 배울 점 많은 좋은 동료들! 

#투명하고 수평적인 소통을 지향해요
- '님'으로 소통해요!
- Slack, Jira, Confluence 등 다양한 툴로 자유롭게 소통해요!
- 월 1회 전사 타운홀 미팅 

#출퇴근은 flexible하게 
- 주 단위로 선택적 시간 근로제를 운영하고 있어요!
- 코어타임(10-15시)은 함께 몰입하고요! 

#연차 눈치 안봐요 
- 자유로운 휴가 사용, 연차/반차/반반차 

#점심/저녁 걱정하지 말아요 
- 매일 중식비용 별도제공
- 9시간 이상 근무 시에는 저녁비용 제공

#배고픈 시간, 동료들과 맛있는 간식 먹어요 
- 스낵바 운영

#서로서로 친해져요 
- 매달 2회 랜덤점심 문화(1.5시간, 1.5만원으로 즐거운 런치타임)

#재미있고 즐겁게  
- 상/하반기 워크샵(코로나 시대에 맞춰 유연하게 운영 중) 

#올해도 파이팅 
- 매년 바뀌는 창립기념 굿즈   

#열심히 일한 우리, 보상은 당연히 있죠 
- 인센티브 및 스톡옵션 제도 운영

#헬스케어, 우리 팀원들부터 
- 임직원 건강검진 제공(녹십자 아이메드)

#팀원들의 성장을 책임져요 
- 업무 관련 외부교육 및 도서 지원

#인재의 성장을 지원해요 
- 논문/특허 보상

#기쁘고 슬픈 일 함께 나눠요 
- 경조휴가 및 비용 지원","Confluence
Git
Github
JIRA
Slack
Firebase
Java
Kotlin
MVVM","선릉로93길 27, 아름빌딩 5층",0,없음,Slack Jira flexible 두잉랩 진짜 건강하다 즐겁다 세상 두잉랩 핵심 가치 소통 실력 쉬다 두잉랩 복지 든든하다 배우다 많다 좋다 투명하다 수평 소통 지향 소통 다양하다 자유롭다 소통 타운 단위 코어 타임 몰입 연차 눈치 자유롭다 휴가 연차 점심 저녁 걱정 말다 매일 중식 비용 별도 저녁 비용 배고프다 맛있다 간식 먹다 스낵바 서로서로 친해지다 매달 랜덤 점심 즐겁다 런치타임 재미있다 즐겁다 하반기 워크샵 코로나 시대 맞추다 유연하다 파이팅 매년 바뀌다 창립 기념 보상 당연하다 스톡옵션 스케 팀원 건강검진 녹십자 메드 팀원 성장 책임지다 외부 교육 도서 성장 논문 특허 보상 기쁘다 슬프다 조휴 비용,QA FoodLens SDK TC QA QA 리드 테스트 자동화 시나리오 제작 품질 보증 발굴 도입 유저 케이스 분석 발굴 프로덕트 품질 책임지다 새롭다 정립 전파 역할 프로세스 여러 타입 테스트 자동화 기여,0.0
"QA,테스트 엔지니어",https://www.wanted.co.kr/wd/81711,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F25926%2Fh28944vasn0igqgo__1080_790.jpg&w=1000&q=75,QA Team Leader,토스페이먼츠,"• 토스페이먼츠 QA 조직의 비전 및 목표를 설정하고, 지속가능한 조직 문화를 구축합니다.
• 전사 서비스의 품질을 보장하기 위한 테스트 계획 수립, 수행 및 모니터링 Service Release Process를 만들고 운영하는 업무를 주도적으로 수행합니다.
• 장애를 정의하고, 대응 프로세스 확립과 재발 방지를 위한 대책을 수립한 후 진행사항을 관리합니다.
• 토스페이먼츠를 이용하는 고객에게 더 나은 품질과 서비스를 제공하기 위한 테스트 환경 설계 및 구축을 담당합니다.","• 최소 10년 이상 대규모 B2B/B2C 서비스의 품질을 안정적으로 관리하고 개선해본 경험이 필요합니다.
• 스스로 품질 관리 프로세스를 정의하고 운영할 수 있는 역량이 필요합니다.
• 원활한 업무 수행을 위한 적극적인 커뮤니케이션 능력이 필요합니다.
• QA 프로세스의 A부터 Z까지 진행한 Full Cycle경험과 제품에 적합한 QA 프로세스를 제시할 수 있어야 합니다.
• 팀원들과 소통을 통하여 QA팀의 업무 방향성을 함께 고민하고 제시할 수 있는 역량이 필요합니다.
• QA 직무에서 정점을 달성하고 싶은 열정을 지니신 분과 함께하고 싶습니다.","• QA 조직을 셋업하거나 직접 리딩 해보신 경험이 있으면 좋습니다.
• QA 프로세스를 구축해보셨거나 기존 프로세스의 단점을 개선하여 성과를 만든 경험이 있으면 좋습니다.
• Jira, Notion, Slack, Grafana, Postman, kibana 등의 협업 도구를 이용한 경험이 있으면 좋습니다.
• 결제, 금융, 커머스 제품을 잘 이해하는 분이면 좋습니다.
• 오픈소스 툴을 활용한 테스트 자동화 경험이 있으신 분이면 좋습니다.

[토스페이먼츠로의 합류 여정]

서류 접수 ＞ 사전 과제 ＞ 직무 인터뷰 ＞ 문화적합성 인터뷰 ＞ 최종 합격

[동료의 한마디]

토스페이먼츠의 동료들은 누가 시키지 않더라도 제품의 품질을 지키기 위해 테스트를 마다하지 않는 분들이며, 적극적으로 품질 관리를 위한 활동들을 지원해드릴 것입니다. 개발이 끝나면 받아서 테스트를 하는 역할이 아니라, 제품 개발의 시작부터 끝까지 품질을 책임지고, 제품 개선을 위해 적극적으로 의견을 내어주실 분을 모시고 있습니다. 합리적이지 않은 프로세스, 다른 사람의 일에 관심이 없는 기존 조직의 문화에 지쳐있는 분이라면, 그리고 무언가 바꿔보고 싶은 의지가 있는 분이라면 망설이지 말고 지원해주세요.","• 자율과 책임의 문화: 토스페이먼츠는 Manager가 아닌 Maker들로 구성된 조직으로, 투명한 정보 공유와 수평적인 문화 속에서 구성원 업무에 대한 위임과 신뢰를 바탕으로 세상을 변화 시켜 나가고자 해요.
• 효율적인 업무방식: 토스페이먼츠는 가장 중요하고, 큰 영향을 미칠 수 있는 일에 집중해요. 획일적인 업무 프로세스보다는 데이터 기반의 사고로 적극적으로 토론하며, 가장 효율적인 문제 해결을 위해 협업하고 실행해요.
• 훌륭한 팀과 동료: 토스페이먼츠는 각 분야 최고 수준의 역량을 갖춘 인재들이 자율과 책임의 원칙 아래 뛰어난 역량을 발휘하고 있어요.

1. 자율과 효율의 근무 환경을 제공해요.
• 자율 출퇴근 제도
• 무제한 휴가 / 재택근무
• 근속 3년마다 리프레시 유급 휴가 1개월
• Early Friday & 겨울방학 진행

2. 업무와 성장에 몰두할 수 있게끔 지원해요.
• 비포괄임금제 운영
• 주택자금 무이자 1억 대출
• 업무 관련 비용 100% 지원
• 최고급 장비 및 소프트웨어 제공
• 반기별 성과급 지급
• 매월 통신비 및 체력단련비 지원
• 명절 상여금 및 생일축하비
• 직장단체보험비(가족 포함) 및 경조사비
• 인재추천비 500만원
• 야간 및 코로나 사회적 거리두기 단계에 따른 택시비 지원

3. 먹고 마시는 것까지 회사가 책임져요.
• 법인카드 전원 지급 (점심, 저녁 식사비 100% 지원)
• 사내카페 내 음료 및 디저트 무료
• 사내 편의점 운영 및 신청하는 모든 간식 구비
• 사내 헤어살롱 무료 이용
• 건물주차장 주차비 전액지원","인프라
방화벽
네트워크 보안
네트워크 운영",서울특별시 강남구 테헤란로 131 한국지식재산센터 14-15층 토스페이먼츠(주),5719,214,Manager Maker Early Friday 자율 책임 토스 페이 멀다 들다 구성 투명하다 정보 공유 수평 위임 신뢰 바탕 세상 변화 나가다 효율 방식 토스 페이 멀다 중요하다 크다 영향 집중 획일 프로세스 데이터 사고 토론 효율 문제 해결 협업 실행 훌륭하다 토스 페이 멀다 분야 최고 수준 역량 갖추다 자율 책임 원칙 뛰어나다 역량 발휘 자율 효율 자율 무제한 휴가 재택근무 근속 리프 레시 유급 휴가 겨울방학 성장 몰두하다 포괄 임금 주택 자금 이자 대출 비용 최고급 장비 소프트웨어 기별 성과급 매월 통신비 체력 달다 명절 상여금 생일 축하 직장 보험 가족 사비 추천 야간 코로나 사회 거리 두기 단계 택시 먹다 마시다 책임지다 카드 점심 저녁 식사 카페 음료 디저트 무료 편의점 신청 간식 구비 헤어 살롱 무료 이용 건물 주차장 차비 전액,QA Service Release Process 토스 페이 먼츠 목표 설정 지속 구축 품질 테스트 계획 모니터링 주도 장애 정의 대응 프로세스 확립 재발 방지 대책 토스 페이 멀다 이용 나은 품질 테스트 설계 구축,0.6252323166065377
"QA,테스트 엔지니어",https://www.wanted.co.kr/wd/44446,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F614%2Flepg0tief5bujvjq__1080_790.jpg&w=1000&q=75,QA 엔지니어 (모바일 앱/모바일 웹/웹 서비스),마이셀럽스,"• 모바일 App/모바일 웹/웹 서비스 QA 및 모니터링
• QA 표준 프로세스 수립 및 검증 프로세스 개선
• 기획안 검토 및 test case/check list 설계
• QA 계획 및 테스트 전략 수립","• PC/모바일 App 서비스_QA 직무 경험자 2년 이상(게임 QA, 제품 QA 제외)
• 개발 및 QA 프로세스에 대한 이해도
• 원활한 커뮤니케이션 능력 및 협업 역량","• 다양한 테스트 tool 및 자동화 경험자
• QA 관련 자격증 우대(ISTQB, CSTS 등)
• 영어 가능자","• 높은 연봉상승율
• 스톡옵션 제도
• 최고급 장비(맥북 프로, 듀얼 모니터) 제공
• 월별 도서 구입비 지원 및 세미나 참가비 지원
• 3년 근속자 해외여행 지원
• 출퇴근 접근성 좋은 강남 소재의 사무실",없음,서울시 강남구 테헤란로129 강남N타워 워크플렉스 8층,3668,99,연봉 스톡옵션 최고급 장비 맥북 프로 듀얼 모니터 월별 도서 구입 세미나 참가 근속 해외여행 접근성 좋다 강남 소재,App QA QA test case check list QA 모바일 모바일 모니터링 표준 프로세스 검증 프로세스 개선 기획 검토 설계 계획 테스트 전략,0.4010057942494807
"QA,테스트 엔지니어",https://www.wanted.co.kr/wd/115692,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F2051%2Fcikmwqtlhxajjkrd__1080_790.jpg&w=1000&q=75,QA Tester (2-5년),크몽(kmong),"• 서비스 품질 향상을 위한 다양한 테스트 수행
• 요구 검증, 탐색적/리그레이션(회귀) 테스트 수행
• 테스트케이스, 시나리오, 체크리스트 작성","• QA 및 테스트 경력 2~5년차
• 다양한 디바이스 및 웹 환경에서 테스트 수행 경험자
• 소프트웨어 품질 보증에 대한 책임감을 가지신 분
• QA로써 성장과 배움의 열정이 있는 분","• 애자일 환경에서 테스트 수행 경험자
• 이커머스 또는 플랫폼 서비스에 대한 이해와 관심이 높으신 분
• Jira, Confluence, Slack 사용 경험 보유
• ISTQB, CSTS 자격증 소지자","• 주 35시간 근무
• 직무관련 교육비 지원(연 50만원)
• 자유로운 연차휴가 & 생일 반차
• 점심 지원(식권대장)
• 장기근속포상
• 명절상여
• 길드 모임
• 사내추천포상
• 강남역 인근 위치 (5번 출구 도보 6분)","Zeplin
AngularJS
Azure
Firebase
Google Cloud Platform
MySQL
React
Spark
VueJS
CSS
HTML
Java
JavaScript
Node.js
Python
Scala
Swift
TypeScript
OOP
TDD
Power BI
Tableau
AWS
Go
NoSQL
ElasticSearch
NodeJS
Spring Framework
JPA
GCP
JPAS
RESTful WebServices
GCPs
NumPy
RESTful Architecture
React Native
Spring Boot
Figma","서울시 서초구 사임당로 157, 릿타워 3층 (주)크몽",0,없음,직무 교육비 자유롭다 연차 휴가 생일 점심 식권 대장 장기 포상 명절 길드 모임 추천 포상 강남역 인근 출구 도보,품질 향상 다양하다 테스트 요구 검증 탐색 리그레 회귀 테스트 테스트 케이스 시나리오 체크 리스트 작성,0.0
"QA,테스트 엔지니어",https://www.wanted.co.kr/wd/84014,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F1362%2F17865_2_0.__1080_790.jpg&w=1000&q=75,[위메프서비스] 성능테스트 엔지니어,위메프,"▪ 성능 테스트 계획 수립 및 관리/시스템 성능 테스트 및 어플리케이션 성능 진단 및 분석을 합니다.
▪ APM TOOL 운영합니다.
▪ 자동화 테스트 관리 업무를 합니다.","▪ Loadrunner / Jmeter / NGrinder 중 최소 1개 능통하신 분
▪ Linux와 Web 기반의 서비스 환경에 대한 이해도를 보유하신 분
▪ 기본적인 Linux 시스템 명령어 사용 및 모니터링 가능하신 분
▪ 모바일/웹 서비스 환경에 대한 이해도를 보유하신 분
▪ J2EE 기반의 웹 애플리케이션에 대한 기본적인 경험이 있으신 분
▪ 기본적인 커뮤니케이션 능력을 보유하신 분","▪ Python 개발 경험이 있으신 분
▪ JAVA 개발 및 시스템 운영 경험이 있으신 분
▪ Excel 또는 기타 도구를 활용하여 데이터 분석 경험을 해보신 분

[전형과정을 안내 드릴게요]
▪ 서류전형 ＞ 1차 인터뷰 ＞ 2차 인터뷰 ＞ 처우협의 ＞ 최종합격
▪ 이력서는 자유양식으로 제출해주세요. 본인의 업무 경험과 기술력을 보여줄 수 있는 프로젝트 위주로 작성하시면 좋습니다.
▪ GitHub 계정이나 포트폴리오, 개발 블로그 등의 정보를 함께 전달해 주시면 참고하여 검토하겠습니다.
▪ 파일용량이 20Mb 이상일 경우 경력기술서 내 URL을 기재해 주세요.
▪ 채용 포지션에 따라 전형절차는 변동될 수 있습니다.

[지원 시 확인해 주세요]
▪ 고용형태는 정규직입니다.
▪ 국가보훈대상자 및 장애인은 관계법령에 의거 우대합니다.
▪ 입사지원서 기재사항이 사실과 다를 경우 합격이 취소될 수 있습니다.
▪ 계획된 채용이 완료되면 접수 기간과 상관없이 조기에 마감 될 수 있습니다.","즐겁게
▪ 위메프 쇼핑 및 도서구매 지원제도
▪ 기념일 축하선물 지급
▪ 장기근속자 포상

건강하게
▪ 종합건강검진 지원
▪ 중증 의료비 지원 제도 운영
▪ 사내 직원 식당 운영

든든하게
▪ 경조사 지원 제도 운영
▪ 임신/출산/보육관련 지원 제도 운영
▪ 직원 대출 제도 운영

본 공고를 통해 입사지원 시 '위메프 채용 개인정보처리방침(아래 링크)'에 따라
개인정보를 수집하여 처리합니다.","BitBucket
Confluence
Git
JIRA
Android
Azure
Hadoop
iOS
Linux
MongoDB
MySQL
Pytorch
React
Redis
Scikit-Learn
Tensorflow
VueJS
CSS
HTML
Java
JavaScript
Kotlin
PHP
Python
SQL
Swift
TypeScript
MVC
MVVM
OOP
AWS
DevOps
API
Jenkins
ETL
NoSQL
Maven
JSP
HBase
ElasticSearch
OpenStack
Gradle
JPA
GCP
RabbitMQ
Vertica
JMeter
API 개발
Golang
Datastage
Spa
AAC
Spring Boot",서울특별시 강남구 영동대로 502,0,977,즐겁다 위메프 쇼핑 도서 구매 기념일 축하 선물 장기 근속 포상 건강하다 종합 건강검진 중증 의료 식당 든든하다 경조사 임신 출산 보육 대출 공고 위메프 개인 정보처리 방침 링크 개인정보 수집,APM TOOL 성능 테스트 계획 시스템 성능 테스트 어플리케이션 성능 진단 분석 자동화 테스트,0.0
"QA,테스트 엔지니어",https://www.wanted.co.kr/wd/120894,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F22743%2Fcxc4rentnk5mwm29__1080_790.jpg&w=1000&q=75,QA 엔지니어,한류뱅크,"• 웹, 앱 자사 플랫폼 QA 업무
• 테스트 케이스 작성 및 테스트 결과 분석
• 프로젝트에 적합한 QA 전략 및 프로세스 수립, 수행, 결과 보고
• 지속적인 플랫폼 품질 개선","• 학력 : 무관
• 경력 : 1년 이상 혹은 이에 준하는 역량을 갖추신 분
• iOS / Android / Web 플랫폼 기반 테스팅 경력이 있으신 분
• QA 계획 단계부터 실행 단계까지 자기 주도적으로 경험한 분
• 논리적이고 유연한 커뮤니케이션이 가능하신 분","• 기획, 디자인, 개발과 유연한 커뮤니케이션이 가능하신 분
• 다양한 도메인 QA 경험이 있으신 분
• 테스트 효율 개선에 대한 경험이 있으신 분
• QA 자격증을 보유하신 분 (ISTQB, CSTS)","• 사내 스낵바, 커피머신
• 각종 경조사비, 특별휴가 제공
• 중식제공(야근 시 석식 제공)
• 교육비 및 도서비 지원
• 최신노트북, 비품 듀얼모니터 등 지원","Slack
Android
iOS
React
HTML
JavaScript
JPA
Notion",서울시 영등포구 여의서로 160(서울마리나 사옥 3층),0,없음,스낵바 커피 머신 사비 특별 휴가 중식 야근 석식 교육비 도서 최신 노트북 비품 듀얼모니터,QA QA 자사 플랫폼 테스트 케이스 작성 테스트 분석 프로젝트 적합하다 전략 프로세스 지속 플랫폼 품질 개선,0.0
"QA,테스트 엔지니어",https://www.wanted.co.kr/wd/26333,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F4%2Fyikyilr7bq6iypte__1080_790.jpg&w=1000&q=75,QA 담당자,포잉,"- 서비품질 검증 및 측정, 모니터링 
- 요구사항 분석 및 테스트 계획 수립, 테스트 케이스 작성 및 진행","- 모바일, 웹, 앱 등 다양한 환경에서의 QA 담당 업무 4년 이상
- 온라인 커머스, 플랫폼 비즈니스 분야에서의 경험 우대
- 테스트 케이스 작성 가능
- 능동적이고 주도적인 업무 진행
- 조직 내 및 타 조직(디자인, 개발)과의 원활한 커뮤니케이션
- 책임감과 서비스 개선에 의지가 있는 분
- 진행했던 TC 및 CL 샘플 제출 필수","- 위치 기반, 큐레이션, 커머스 및 핀테크 관련 서비스 경험이 있으신 분
- 온라인 서비스, 플랫폼 비즈니스의 초기 단계에서부터 개발 이후 운영 단계까지 참여한 경험이 있으신 분
- 기획, 디자인, 개발 조직에 대한 이해가 높고 새로운 기술에 대한 관심과 학습 능력이 높으신 분","＜유연성을 더한 근무제도＞
 • 탄력적 출근제도(09시~11시 시차출퇴근제) 운영
 • 선택적 재택근무(기본 월 6회) 
 • Refresh - Day 운영(매월 마지막 주 금요일 조기 퇴근)

＜팀 포잉을 위한 복지제도＞
 • 포잉 앱 현금성 포인트 지급(연 60만원)
 • 3년 / 5년 근속자 포상금 및 휴가 지급
 • 종합 건강 검진 20만원 상당 지원
 • 경조사 지원
 • 서적 구매비 및 교육비 지원
 • 유연하게 사용 가능한 조직별 부서 비용 지원
 • 친목 도모비 지원 
 • 생일 축하금 지원
 • 커피 및 간식 제공","iOS
Swift
Rx",서울특별시 중구 동호로17길 13 로컬스티치 약수,3438,없음,Refresh Day 유연성 더하다 탄력 재택근무 매월 마지막 금요일 조기 포잉 복지 포잉 현금 포인트 근속 상금 휴가 종합 건강 검진 상당 경조사 서적 구매 교육비 유연하다 비용 친목 도모 생일 축하 커피 간식,품질 검증 측정 모니터링 요구사항 분석 테스트 계획 테스트 케이스 작성,0.375860938012463
"QA,테스트 엔지니어",https://www.wanted.co.kr/wd/110748,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F1311%2Fdscseusaovzjabf7__1080_790.jpg&w=1000&q=75,QA 엔지니어 (디파이너리),아이지에이웍스(IGAWorks),"• 디파이너리 서비스의 전반적인 품질 보증 관리, 성능/장애 프로파일링
• 신규 기능의 요구사항 분석, TC 작성, 검증 플랜 수립
• 디파이너리 서비스 품질 보증을 위한 다양한 테스트 관점의 개선활동","• QA 업무에 대한 이해
• 빠른 분석력, 문서화 및 관련자들과의 효율적인 커뮤니케이션 스킬
• 다양한 문제에 대해 체계적인 원인 분석 및 해결 능력을 보유
• 요구사항 분석을 통한 테스트 계획 수립 및 테스트 케이스 도출이 가능하신 분
• 결함/오류/이슈에 대한 분석 및 체계적인 정리 능력이 뛰어나신 분
• 경력은 무관하며 신입도 지원 가능","• 관련 학과 전공자
• 소프트웨어 QA 업무 유경험자
• 효율적이고 고도화된 Test Plan 수립 역량 보유
• 모바일 OS별 특성 및 네트워크 환경에 대한 이해 보유","아이지에이웍스는 오직 업무에만 집중할 수 있도록 다양한 복리후생 프로그램을 제공하고 있으며 더 좋은 조직문화와 근무환경을 만들기 위해 노력하고 있습니다.

[성장과 가치를 응원하는 과감한 지원]
• 성과에 따른 합당한 보상과 인센티브 제도를 운영하고 있습니다.

[업무를 위한 아낌없는 지원]
• 모든 신규 입사자분들께 소속감을 뿜뿜할 수 있는 웰컴키트를 제공합니다. 또한, 업무에 적응할 수 있도록 체계적인 온보딩 프로그램을 지원합니다.
• 분기별 씽크업(Sync-up), 사내 뉴스레터를 통하여 회사의 다양한 뉴스와 개발 중인 서비스에 대한 소식, 팀 소개 등을 구성원들에게 전달 및 공유하고 있습니다.
• 일만 하다보면 출출할 때가 있기 마련! IGAW에서는 다양한 취향을 만족시키기위한 14종의 네스프레소 캡슐 커피와 아이스크림, 음료수 등을 무제한~~으로 제공합니다. 
• 장비가 아쉬워서 업무에 집중하지 못했던 순간이 있으신가요? IGAW에서는 직무에 맞게 업무에 필요한 장비와 소프트웨어를 지원하고 있습니다. 
• 혹시 읽고 싶은 책이 있으신가요? 직원들의 성장을 위해 도서 구입비는 무제한으로 지원해드립니다.

[워라밸 & 쾌적한 출퇴근길 & 회사 뷰 상위 0.01%를 자랑합니다]
• 출근시간이 걱정된다고요? 걱정하지마세요! IGAW는 유연한 근무를 위한 자율 시차출퇴근제를 운영하고 있습니다.
• 열심히 일한 당신~ 휴가 떠나세요! 연차 사용에 전혀 눈치를 주지 않고 자율적으로 휴가 사용이 가능합니다. 또한, 오랫동안 함께해 준 직원들에게 특별 휴가와 지원금을 제공해 드립니다.
• 출근길에 갑자기 소나기가 내려도 걱정하지마세요! 합정역에서 회사로 바로 연결되어 있습니다.
• 사무실 창가에 펼쳐진 한강 뷰로 풍경이 곧 복지가 될 수 있음을 경험하실 수 있습니다.

[소소하고 다양한 복지로 채워가고 있습니다]
• ‘앗! 생일이세요? 얼른 집에 가세요!’ 기념일을 서로 축하하고 조기 퇴근 및 상품권을 지급하고 있습니다. 다른 경조사도 함께 나누며 다양한 경조사비를 지원하고 있습니다. 
• 누구나 사용할 수 있는 ‘매월 1회’ 해피데이(지연출근 혹은 조기퇴근) 제도를 운영하고 있습니다.
• 썸타임, 랜덤런치, 치맥데이 등 멤버들과 편하게 즐길 수 있는 모임을 지원하고 있습니다.
• 업무에도 집중하면서 동료들과 친해지고 싶다면? IGAW는 동료와 함께하는 시간을 지원하는 동호회를 운영하며 국내외 워크샵도 지원하고 있습니다.
• 청년 입사자를 위한 특별한 혜택, 청년내일채움공제 가입이 가능합니다. 
• 직원들의 건강을 책임지는 최고급 정밀건강검진을 제공하고 있습니다.
• 명절에 마음까지 따뜻해지는 명절 상품권(설날/추석)도 전직원 지급하고 있습니다.","Git
C#
Python
SQL
OOP
AWS",서울시 마포구 양화로 45 세아타워 15층/20층,0,137,Sync up IGAW IGAW IGAW IGAW 아이지 웍스 집중 다양하다 복리 후생 좋다 직문 만들기 노력 성장 가치 응원 과감 성과 합당 보상 아낌없다 신규 사자 뿜뿜할 웰컴 키트 적응하다 체계 온보딩 분기 크다 뉴스레터 다양하다 뉴스 중인 소식 소개 전달 공유 일만 출출하다 마련 다양하다 취향 만족 네스프레소 캡슐 커피 아이스크림 음료수 무제한 장비 아쉽다 집중 순간 가요 직무 장비 소프트웨어 읽다 싶다 가요 성장 도서 구입 무제한 쾌적하다 출퇴근길 상위 자랑 출근시간 걱정 걱정 말다 늘다 유연하다 자율 휴가 연차 전혀 눈치 주지 자율 휴가 오랫동안 특별 휴가 원금 출근길 소나기 걱정 말다 합정역 연결 창가 펼쳐지다 한강 풍경 복지 경험 소소하다 다양하다 복지로 채우다 생일 이세 얼른 가세 기념일 서로 축하 조기 상품권 경조사 다양하다 사비 매월 해피 데이 지연 조기 타임 랜덤 런치 치맥 데이 멤버 편하다 즐기다 모임 집중 친해지다 싶다 늘다 동호회 국내외 워크샵 청년 특별하다 혜택 청년 내일 채우다 공제 가입 건강 책임지다 최고급 정밀 건강검진 명절 마음 따뜻하다 명절 상품권 설날 추석,TC 디파이 너리 전반 품질 보증 성능 장애 프로파일링 신규 요구사항 분석 작성 검증 플랜 디파이 너리 품질 보증 다양하다 테스트 관점 개선,0.0
