category,page_url,picture_url,title,company,work,qualification,favor,welfare,skill_stack,place,money,employee,first_cleaned_welfare,first_cleaned_works,scaler_money
ERP전문가,https://www.wanted.co.kr/wd/118190,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F19760%2Fitczrsdxr2kzbaz4__1080_790.jpg&w=1000&q=75,최고 기술 책임자 (CTO),엑스포럼,"• 자사 주최 전시박람회 통합 CRM 구축
• 프로젝트 분석/설계 및 프로젝트 리딩/개발
• 서비스 구현을 위한 개발 전략 수립, 기술 로드맵 제시
• 개발 조직 구축 및 인력 관리


▣ 기술 스택
• Java-Spring Boot, Python-Django/Flask, node.js-Express 등,
   Open-Source 기반의 언어 및 MVC 프레임워크 (PHP 제외)
• PostgreSQL, MariaDB 등 Open-Source 기반의 RDBMS
• React, Vue.js 등 Open-Source 기반의 Front-end Framework
• Jenkins, Redmine 등 Open-Source 기반의 CI/CD System 및 Issue Tracking System
• 형상 관리 시스템 Git
지원자는 기술 선정이 가능하며, 지원자 본인이 해당 기술에 대한 능력과 경험이 풍부하여야 함","• 웹에 대한 전반적인 개발 및 DB 설계 능통자
• 프로젝트 분석/설계 및 프로젝트 리딩/개발이 가능한 분
• 개발 경력 10년 이상이면서, 팀장급 이상 경력 3년 이상","• 非개발직 실무자와의 원활한 커뮤니케이션이 가능한 분
• 강한 책임감과 추진력으로 프로젝트와 개발 조직을 이끌 수 있는 분
• 팀원에 대한 능동적인 코칭 및 피드백이 가능한 분
• 非개발社의 디지털 전환을 도모할 자신이 있는 분
• IaaS, PasS, 혹은 On-Premises에 대한 사용 및 구축이 가능한 분
• PL(PO)로서 제품을 직접 처음부터 끝까지의 (기획, 개발, 런칭, 고도화) 단계를 이행한 경험 보유자
•  IT업계 CTO 혹은 CEO 경력자","• 본사 내 카페 HOWS Seoul 50% 할인
• 시차출퇴근제 ( 9 to 6 / 10 to 7 선택 )
• 법인차량 ( 외근 / 출장시 )","Git
Django
ExpressJS
Flask
MySQL
React
VueJS
Java
Node.js
Python
Jenkins
PostgreSQL
Bugzilla
Spring Boot
Redmine","서울시 송파구 백제고분로9길 5, (잠실동, 스토리2003)",2933,24,HOWS Seoul 카페 할인 차량 외근 출장,CRM Java Spring Boot Python Django Flask node js Express Open Source MVC PHP MariaDB Open Source RDBMS React Vue js Open Source Front end Framework Jenkins Redmine Open Source CI CD System Issue Tracking System Git 자사 주최 전시 박람회 통합 구축 프로젝트 분석 설계 프로젝트 리딩 구현 전략 로드맵 제시 구축 인력 스택 언어 프레임워크 제외 형상 시스템 선정 해당 능력 경험 풍부하다,0.344531892399859
ERP전문가,https://www.wanted.co.kr/wd/113670,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F1683%2F15234_2_0.__1080_790.jpg&w=1000&q=75,"IT 개발자(ERP, SCM 외 개발 및 운영)",에프앤에프(F&F),"[소개 및 조직 구성]
- MLB, 디스커버리 외  패션/의류 업종 회사(본사) IT 팀 소속 근무
- IT본부 Enterprise Solution팀 SCM 파트
-  MLB 브랜드의 중국 시장 진출 과 추가 글로벌 시장 진출에 따른, 내부 IT 개발자 신규 충원 포지션 입니다. 국내(전국매장/쇼핑몰/제휴몰) 및 해외(중국/홍콩/대만/베트남/태국/마카오) 등이며, 글로벌 사업 확장으로 인한 기존 시스템 볼륨 UP과 신규 시스템 구축  프로젝트 진행 중 인 상황입니다.
- 국내/해외 공장에서  제작되는 의류 제품들의 '구매/생산' 업무를 관리하는 시스템 개발자 포지션 ""Order To Delivery""


[담당시스템]
- ERP (구매/소싱)
- SCM (협력사 와 본사 시스템 , Legacy 운영 )
* ERP / SCM  -＞ PLM / 자사몰 / 제휴몰 / POS / WMS/ OMS 외  전체적인 시스템들과 연동 되어 운영되는 엔진 시스템
- DB 모델링 / 자바 / 스프링 프레임워크","- JAVA Spring Framework (MVC2)
- DBMS ( Oracle 외 )","- IT 관련 학과 학사
- ERP 개발/운영 경험자 (구매/생산 외 )
- DB 모델링 수강자 / 이해 가능자
- PHP 프로그래밍 가능자
- 관련 경력 1~8년
- AWS, GCP 등 클라우드 플랫폼  경험자 우대","- 통신비 지원
- 직무 관련 학원 (자격증, 어학 강좌 등) 수강료 지원
- 도서 구매 지원
- 조식 및 모닝 커피
- 경조사 및 법인 리조트
- 생일 및 명절 선물
- 장기 근속 포상
- 임신/출산 지원
- 자녀 입학선물 및 학자금 지원 
- 직원구매 포인트 지급","Git
Redis
CSS
HTML
Java
JavaScript
jQuery
ERP 구현
Spring Boot",서울시 강남구 언주로 541 에프앤에프 빌딩,0,없음,통신비 직무 학원 자격증 어학 강좌 수강 도서 구매 조식 모닝 커피 경조사 리조트 생일 명절 선물 장기 근속 포상 임신 출산 자녀 입학 선물 학자금 구매 포인트,MLB Solution SCM MLB UP Order To Delivery ERP SCM Legacy ERP SCM PLM POS WMS OMS DB 소개 구성 디스커버리 패션 의류 업종 소속 본부 파트 브랜드 중국 시장 진출 추가 글로벌 시장 진출 내부 개발자 신규 포지션 국내 전국 매장 쇼핑몰 제휴 몰다 해외 중국 홍콩 대만 베트남 태국 마카오 글로벌 확장 인하다 기존 시스템 볼륨 신규 시스템 구축 프로젝트 상황 국내 해외 공장 제작 의류 구매 생산 시스템 개발자 포지션 시스템 구매 소싱 협력 오다 시스템 자사 몰다 제휴 몰다 전체 시스템 연동 엔진 시스템 모델링 자바 스프링 프레임워크,0.0
ERP전문가,https://www.wanted.co.kr/wd/113092,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F12391%2Ffdfl1dtcafuzym9k__1080_790.jpg&w=1000&q=75,지원 IT,엘엑스판토스,"■ SAP ERP FI(재무회계) 시스템 관리 및 개선
- 재무회계 시스템 개선 활동 및 
재경담당 Task 지원
- 재무결산 지원

■ SAP ERP CO(관리회계) 시스템 관리 및 개선
- 관리회계 시스템 개선 활동 및 경영기획담당 Task 지원
- 관리결산 지원

■ 차세대 재경 ERP 구축
- 차세대 재경 ERP S/4HANA 구축 및 안정화",- 학사 이상 (전공 무관),"- SAP FI/CO 업무 경험 보유자
- 물류산업 관련 업무지식 보유자","- PC Shutdown : 개인별 근무시간 선정 후 자동 PC종료를 통해 불필요한 야근 지양
- 가정의날 : 매주 수요일(특히, 매월 셋째주 수요일 1시간 조기퇴근 실시)
- 리프레쉬 휴가 : 하계휴가 4일 및 창립기념일(1일) 휴가 부여
- 자유로운 휴가 사용 : 연간 권장휴무일(징검다리 연휴) 설정, 휴가사용 장려
- 선택적 복리후생 포인트 : 현금과 동일한 복리후생 포인트(年 100만원) 제공
- 주택자금 지원 : 주택 구입 및 임차가 필요한 임직원에게 주택자금 융자
- 경조금 지원 : 임직원 본인 및 가족의 경조사 축하금 및 위로금 지급
- 상조서비스 지원 : 임직원 직계 가족 조사 발생시 상조전문인력 및 조화, 물품 등 지원
- 자녀 학자금 지원 : 임직원 취학 자녀에 대한 학자금 지원(중/고/대학교)
- 육아 지원 : 어린이집 운영으로 희망 임직원의 자녀 육아 지원
- 통근 버스 : 임직원들의 통근 편의를 위한 통근버스 운영
- 동호회 활동 : 일과 삶의 균형을 위한 사내 동호회 활동비 지원
- 장기근속 포상 : 10년 이상 장기근속자 대상 5년마다 포상금, 휴가 등 지급
- 의료비 지원 : 임직원 본인 및 가족의 질병 및 상해에 대한 의료비 지원
- 건강검진 : 임직원 및 배우자에게 종합 건강검진을 주기적으로 실시
- 체력단련실/안마서비스 운영 : 체력증진 및 스트레스 해소를 위한 운영
- 단체상해보험 : 특정 상해/사망 등 발생시 보험금 지급
- 콘도 지원 : 전국 주요 관광지 유명 콘도 임직원 할인금액으로 저렴하게 지원",없음,종로구 새문안로 58 LG광화문 빌딩,5639,1,PC Shutdown PC 개인 근무시간 선정 자동 종료 불필요하다 야근 가정 매주 수요일 특히 매월 수요일 조기 실시 리프 레쉬 휴가 휴가 창립 기념일 휴가 자유롭다 휴가 연간 권장 휴무 검다 연휴 설정 휴가 장려 복리 후생 포인트 현금 동일하다 복리 후생 포인트 주택 자금 주택 구입 임차 주택 자금 융자 가족 경조사 축하 위로 상조 직계 가족 조사 발생 상조 전문 인력 조화 물품 자녀 학자금 취학 자녀 학자금 대학교 육아 어린이집 희망 자녀 육아 통근 버스 통근 편의 통근 버스 동호회 일과 균형 동호회 장기 근속 포상 장기 근속 대상 상금 휴가 의료 가족 질병 상해 의료 건강검진 배우자 종합 건강검진 기적 실시 체력 달다 안마 체력 증진 스트레스 해소 상해 보험 특정 상해 사망 발생 보험금 콘도 전국 주요 관광지 유명 콘도 할인 금액 저렴하다,SAP ERP FI Task SAP ERP CO Task ERP ERP HANA 재무회계 시스템 개선 재무회계 시스템 개선 재경 재무 결산 관리회계 시스템 개선 관리회계 시스템 개선 영기획 결산 차세대 재경 구축 차세대 재경 구축 안정화,0.6623986843650888
ERP전문가,https://www.wanted.co.kr/wd/117713,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F4667%2F3jnarfzlkzmpq6qe__1080_790.jpg&w=1000&q=75,제일제당 SAP BW/EIS 유지보수,씨제이올리브네트웍스,"- 제일제당 국내 BW 모듈 개발/운영
. SAP BW(BI) 시스템 개발/운영
. 모델링 설계/개발 및 데이터 분석 업무
. 사용자 교육 및 고객 문의 대응","[Education]
- 4년제 이상 IT/상경계열 전공 대학 졸업자 이상

[Experience]
- 만 4년 이상 SAP 및 BW HANA(7.5이상) 경력자

[Skill & Knowledge]
- 내/외부 원활한 커뮤니케이션 역량
- SAP BW 모델링 개발/유지보수 역량

[Others]
- 해외 여행 결격사유가 없는자
- 남성의 경우 군필자 혹은 면제자","[Skill & Experience]
- 식품 제조업 관련 IT 유지보수 경험자
- Tableau,BO 등 시각화 솔루션 개발 경험자
- SAP ABAP 개발 경험자
- SAP/BW 시스템 구축 프로젝트 PM or PL 경험자
- 영어 포함 외국어 능력자 우대

[Character & Personality]
- 문제를 해결하려는 적극적인 성격
- 자/타를 구분하기 않고 어울리는데 주저함이 없으며 좋은 분위기를 이끌려하는 리더십 보유자","• CJ멤버스 카드 지급(CJ브랜드 상시 40% 할인)
• 카페테리아 포인트(연간 100만원 상당)
• CJ ENM 배급 영화관람권, Tving 연간 이용권 제공
• 주택자금 대출 이자 지원
• 건강검진 및 본인 의료비 지원(난임 시술비 지원)
• 주2일 상시 재택근무
• Smart Office (자율좌석) 운영
• 유연근무(시차출근제/탄력근로제) , 근무관리시스템 운영
• 자기개발을 위한 근속시 창의휴가 부여(회사부여2주+개인연차2주 가능)
• 입사시 Welcome Package(입사환영 선물) 지급
• 자유로운 근무 복장 
• 해외 여행 및 국내(제주도) 호텔/콘도 회사 지원
• 만 5세~6세 보육수당 지원
• 자녀 중/고/대 학자금 지원
• 장애인 자녀 양육비 지원
• 매년 2회 외국어(언어무관) 자격증 비용 지원
• 승진 및 근속시 FD 바우처 지급(60만원~100만원 상당 식사권)
• 심리상담 서비스 및 명상 프로그램 지원","Git
Github
IR
Android
iOS
Linux
MySQL
React
C / C++
HTML
JavaScript
Kotlin
PHP
Python
SQL
Swift
AWS
C++
ITIL
Docker
Spring Framework
JPA
SAP BW
ITIL 인증",중구 쌍림동,5729,1,CJ CJ CJ ENM Tving Smart Office Welcome Package FD 메다 버스 카드 브랜드 상시 할인 카페테리아 포인트 연간 상당 배급 영화 관람 연간 이용권 주택 자금 대출 이자 건강검진 의료 난임 시술 상시 재택근무 자율 좌석 유연 탄력 시스템 자기개발 창의 휴가 개인 연차 사시 환영 선물 자유롭다 복장 해외 여행 국내 제주도 호텔 콘도 보육 수당 자녀 학자금 장애인 자녀 양육비 매년 외국어 언어 무관 자격증 비용 승진 상당 식사 심리상담 명상,BW SAP BW BI 제일제당 국내 모듈 시스템 모델링 설계 데이터 분석 사용자 교육 문의 대응,0.6729707506167039
ERP전문가,https://www.wanted.co.kr/wd/113594,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F18809%2Fmcxbd4nqstf4mrqc__1080_790.jpg&w=1000&q=75,"칠성 구매시스템 운영(SAP MM, MRO 등)",롯데정보통신,"•SAP MM (구매) 모듈 운영 업무
•구매/조달 업무
•MRO, 그룹 B2B 시스템 인터페이스 관리",•JAVA 프로그래밍 가능자,"•SAP 모듈 경험 우대
•컴퓨터 전공 우대
•SAP 관련 자격증 보유자 우대",• 당사 규정에 따라 추후협의,"Oracle
Oracle RAC",잠실,5548,2,당사 규정 추후,SAP MM MRO 구매 모듈 구매 조달 시스템 인터페이스,0.6517091507106778
ERP전문가,https://www.wanted.co.kr/wd/115753,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F24878%2Fhdczysfssazzpbao__1080_790.jpg&w=1000&q=75,ERP 운영 및 개발자,파이프트리스마트팜(PAIPTREESmartFarmInc.),"• MSSQL DB 개발
• C#.net  및 VB.net 개발 
• ERP 시스템 개발 혹은 운영","• 지원분야 경력5년이상
• 관련 학과 졸업 및 교육이수자
• 자격증취득자","• VB.net WinForm개발 경험
• MSSQL Storedprocedure 개발 경험
• 스타트업 근무 경험","[자율근무제]    출근시간, 점심시간 파이프트리인이라면 자율적으로!
[수평적소통]    대표님도, 신입사원도 모두 OO님
[식대지원]       든든하게 일하자! 점심은 원하는거 드세요!
[기본복지]       4대보험, 퇴직금 지원
[사내카페]       회사의 카페테리아 자유롭게 이용하세요
[자유휴가]       눈치보지말고 자유로운 휴가 사용
[성장지원]       인강, 도서 등 파이프트리인의 성장을 도와드려요
[조기퇴근]       매월 1회 금요일 조기퇴근할 수 있어요","Git
Linux
MySQL
C#
Node.js
VB .NET
ERP 구현
MSSQL","서울특별시 중구 한강대로 416 서울스퀘어,위워크빌딩 13층",5187,16,OO 자율 무제 출근시간 점심시간 파이프 트리 라면 자율 수평 소통 대표 신입사원 식대 든든하다 하자 점심 들다 복지 보험 퇴직금 카페 카페테리아 자유롭다 이용 자유 휴가 눈치 자유롭다 휴가 장지원 인강 도서 파이프 트리 성장 조기 매월 금요일,MSSQL DB net VB net ERP 시스템,0.6093034183014213
ERP전문가,https://www.wanted.co.kr/wd/121630,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F34397%2Ffjbcpo0hjwlgebmc__1080_790.jpg&w=1000&q=75,Node.js 기반 FullStack 개발자,브로디웍스,"• 주요업무: Node.js 기반 업무용 시스템 개발
• 전형절차: 서류심사 - 면접","• FullStack 2~3년차 개발자
• Node.js 기반 FullStack Framework 경험자","• MEAN, MERN, Meteor 등 개발 경험자 우대
• 업무용 프로그램 or 백엔드 개발 경험자. ERP 관련 경험자 우대","• Mentoring & Education System: 워크샵, 세미나, 클래스 등 활동 및 멘토링 지원
• Incentive System: 연간 업무 목표 달성 및 퍼포먼스에 따른 성과급 제공","Git
MeteorJS
AWS
NodeJS
ERP 구현",서울특별시 강남구,2126,0,Mentoring Education System Incentive System 워크샵 세미나 클래스 멘토링 연간 목표 달성 퍼포먼스 성과급,Node js 시스템 심사,0.2497356983437096
ERP전문가,https://www.wanted.co.kr/wd/118440,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F33684%2Ff9h62mfhomfsv50f__1080_790.jpg&w=1000&q=75,"SAP ERP , Non ERP 시스템 개발 및 운영",대동애그테크,"• SAP ERP , Non ERP(협력사 및 딜러 포털 시스템 외 다수) 시스템 개발 및 운영
• 신규 프로젝트 개발 및 운영
• CRM 개발 및 관리","• 경력 10 년 이하
• Spring framework 경험
• RDB 사용 경험 (MS-SQL, Oracle)","• SAP ERP 경험자 우대 
• 스마트 팩토리 구축 경험자 우대
• 자격증 : 정보처리 산업기사/기사
• 컴퓨터, 소프트웨어 등 관련 학과 전공자","• 명절 상여금 및 여름휴가비 지원
• 피트니스센터 운영 및 실내 골프연습실 운영
• 기타 각종 복리후생 지원
   - 정기 건강검진 실시
   - 차량 유류비 지원(과장급 이상)
   - 연차 휴가(Refresh 휴가제도를 통하여 적극 활용 독려), 여름 정기휴가, 각종 경조휴가 (별도 경조비 지원)
   - 직원 자녀 학자금 지원
   - 사내 식당 운영(맛집 보장)","Oracle
Spark
Tensorflow
AWS",대구광역시 달성군 논공읍 논공중앙로34길 35 (우)42984,0,없음,Refresh 명절 상여금 여름 휴가 피트니스 센터 실내 골프 연습실 복리 후생 정기 건강검진 실시 차량 유류 과장 연차 휴가 휴가 독려 여름 정기 휴가 조휴 별도 조비 자녀 학자금 식당 맛집,SAP ERP Non ERP CRM 협력 딜러 포털 시스템 시스템 신규 프로젝트,0.0
ERP전문가,https://www.wanted.co.kr/wd/118334,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F33669%2Flb6ve6zv5rv9b2hc__1080_790.jpg&w=1000&q=75,ERP 개발 및 운영,디아이,• ERP 개발 및 운영,"• 정규대학(4년제)이상 학력 졸업자
• 관련학과 전공자
• 개발 경력 4~6년
• Delphi, DevExpress, ASP, MS-SQL 필수",• 정보처리기사 소지자,"• 장기근속자 포상, 각종 경조금 및 경조휴가제
• 법인 콘도 운영
• 어학교육 지원
• 자녀학자금 지원",없음,"서울특별시 강남구 논현로 703, 디아이빌딩",8350,96,장기 근속 포상 조휴 가제 콘도 어학 교육 자녀 학자금,ERP,0.980852813344297
ERP전문가,https://www.wanted.co.kr/wd/111073,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F31531%2Fskjgya32aoy4hikw__1080_790.jpg&w=1000&q=75,SAP BW HANA 개발 및 운영,한솔피엔에스,"• SAP BW HANA 개발 및 운영
• BW Data Cube 개발
• 요구사항 분석 및 Query 개발
• Modeling 및 Data Mart 설계
• 사용자 교육 및 고객 문의 대응","• SAP BW HANA 개발 및 운영 (Query, CUBE) 3년 이상
• Modeling 및 Data Mart 설계 경험","• SAP ABAP 가능자
• SAP/BW 시스템 구축 프로젝트 PL 경험
• 유관 시스템 Data Pipeline 개발 경험","＜ 교육제도 ＞
• 기술교육 지원제도 운영
• 외국어 학습지원
• 사내 학습동아리 운영
• 해외 IT박람회 참관 지원

＜ 복리후생 ＞
• 선택적 출퇴근 시간
• 의료비 지원
• 복지몰 운영
• 사내 동호회
• 경조사 지원
• 자녀 학자금 지원

＜ 조직문화 ＞
• 자유로운 휴가 사용
• 자유로운 복장","SAP
ABAP",서울 마포구 월드컵북로 396 누리꿈스퀘어,0,없음,교육제도 교육 외국어 학습 학습 동아리 해외 박람회 참관 복리 후생 의료 복지 몰다 동호회 경조사 자녀 학자금 자유롭다 휴가 자유롭다 복장,SAP BW HANA BW Data Cube Query Modeling Data Mart 요구사항 분석 설계 사용자 교육 문의 대응,0.0
ERP전문가,https://www.wanted.co.kr/wd/111079,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F31531%2Fskjgya32aoy4hikw__1080_790.jpg&w=1000&q=75,SAP ERP 구축 프로젝트 담당자,한솔피엔에스,"• SAP ERP 구축 프로젝트 수행
  : SD, MM, PP, FI, CO","• SAP ERP 개발 및 운영 경력 3년 이상
  : SD, MM, PP, FI, CO 각 1명","• ABAP 또는 모듈 자격증 보유
• S/4HANA 구축 프로젝트 경험","＜ 교육제도 ＞
• 기술교육 지원제도 운영
• 외국어 학습지원
• 사내 학습동아리 운영
• 해외 IT박람회 참관 지원 

＜ 복리후생 ＞
• 선택적 출퇴근 시간
• 의료비 지원
• 복지몰 운영
• 사내 동호회
• 경조사 지원
• 자녀 학자금 지원

＜ 조직문화 ＞
• 자유로운 휴가 사용
• 자유로운 복장","SAP
ABAP",서울 마포구 월드컵북로 396 누리꿈스퀘어,0,없음,교육제도 교육 외국어 학습 학습 동아리 해외 박람회 참관 복리 후생 의료 복지 몰다 동호회 경조사 자녀 학자금 자유롭다 휴가 자유롭다 복장,SAP ERP SD MM PP FI CO 구축 프로젝트,0.0
ERP전문가,https://www.wanted.co.kr/wd/111087,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F31531%2Fskjgya32aoy4hikw__1080_790.jpg&w=1000&q=75,uniERP 시스템 운영 및 유지보수,한솔피엔에스,"• uniERP시스템 운영 및 유지보수
- uniERP 5.6/ 5.0 버전 재무/원가/영업/구매/생산/Global 운영 지원
- C# 기반 uniERP Package 개발
- 타시스템과 Interface 설계/구축
- Open Source 이용한 개발 및 운영 (Jenkins. Svn, Tomcat)
- RDBMS (MSSQL) 운영
- MSSQL Server 운영
- Data Architecture 설계 및 ERD 작성
- SQL Server 에이전트 작업 생성/수정
- 프로젝트 수행 및 지원
- 국내외 프로세스 설계/구축
- 출장 업무 지원 (운전)","• UniERP ERP 개발 및 운영 경력 3년 이상
• RDBMS (MS-SQL 등) 경력
• C#/ WinForm 기반 솔루션 및 Package 운영 경험자
• C# 기반 S/W Architecture 분석 가능자
• 3 Tier 환경 개발 (Client App C# 개발 가능자)","• uniERP 운영 유경험자
• ERP/ PM(Project Manager), PL설계 및 개발 경험자
• Web App(.NET) 개발 경험자
• 제조기반 ERP 운영 및 개발 경험자
• IT 내부관리 회계제도 유경험자
• 영어/태국/베트남/중국 회화 가능자
• 자차 보유자
• 해외출장/ 해외근무에 결격사유가 없는 자","＜ 교육제도 ＞
• 기술교육 지원제도 운영
• 외국어 학습지원
• 사내 학습동아리 운영
• 해외 IT박람회 참관 지원

＜ 복리후생 ＞
• 선택적 출퇴근 시간
• 의료비 지원
• 복지몰 운영
• 사내 동호회
• 경조사 지원
• 자녀 학자금 지원

＜ 조직문화 ＞
• 자유로운 휴가 사용
• 자유로운 복장","SAP
ABAP",서울 마포구 월드컵북로 396 누리꿈스퀘어,0,없음,교육제도 교육 외국어 학습 학습 동아리 해외 박람회 참관 복리 후생 의료 복지 몰다 동호회 경조사 자녀 학자금 자유롭다 휴가 자유롭다 복장,uniERP uniERP Global uniERP Package Interface Open Source Jenkins Svn Tomcat RDBMS MSSQL MSSQL Server Data ERD SQL Server 시스템 유지 보수 버전 재무 원가 영업 구매 생산 시스템 설계 구축 이용 설계 작성 에이전트 작업 수정 프로젝트 국내외 프로세스 설계 구축 출장 운전,0.0
ERP전문가,https://www.wanted.co.kr/wd/111141,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F31531%2Fskjgya32aoy4hikw__1080_790.jpg&w=1000&q=75,SAP ERP BASIS (Technical 영역) 운영자,한솔피엔에스,"• SAP ERP BASIS (Technical 영역) 운영 및 성능 유지
  (ECC6.0, BW/4HANA, BW, BO 설치/유지보수)
- SAP ERP 3'rd 솔루션 운영 및 성능 유지
  (암호화, IXOS, Contents Server, 통합인증(TIMTAM) 유지보수)
- Database (HANA, Oracle) 운영 및 성능 유지
- IT Governace 유지 및 Compliance 대응 (내부통제, 감사 등)
- SAP 관련 장애 대응 및 Trouble Shooting
- SAP 정기 점검 및 작업","• SAP BASIS 운영 경험자 (SAP Architecture 및 제품 이해)
• SAP 프로젝트(Upgrade, 신규) 수행 경험
• HANA DB 운영/관리 (모니터링 & Trouble Shooting)
• Oracle DB 운영/관리 (모니터링 & Trouble Shooting)","• S/4HANA 프로젝트 경험 (BC역할)
• SAP 3'rd 솔루션 구축 경험
- 암호화, IXOS, Contents Server 통합인증
• SAP BASIS, HANA 관리 자격증 소지자","＜ 교육제도 ＞
• 기술교육 지원제도 운영
• 외국어 학습지원
• 사내 학습동아리 운영
• 해외 IT박람회 참관 지원

＜ 복리후생 ＞
• 선택적 출퇴근 시간
• 의료비 지원
• 복지몰 운영
• 사내 동호회
• 경조사 지원
• 자녀 학자금 지원

 ＜ 조직문화 ＞
• 자유로운 휴가 사용
• 자유로운 복장","SAP
ABAP",서울 마포구 월드컵북로 396 누리꿈스퀘어,0,없음,교육제도 교육 외국어 학습 학습 동아리 해외 박람회 참관 복리 후생 의료 복지 몰다 동호회 경조사 자녀 학자금 자유롭다 휴가 자유롭다 복장,SAP ERP BASIS Technical ECC BW HANA BW BO SAP ERP rd IXOS Contents Server TIMTAM Database HANA Oracle Governace SAP Trouble Shooting SAP 영역 성능 유지 설치 유지 보수 솔루션 성능 유지 암호 통합인증 유지 보수 성능 유지 유지 대응 내부통제 감사 장애 대응 정기 점검 작업,0.0
ERP전문가,https://www.wanted.co.kr/wd/108849,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F29929%2Fdqz5jge81ubfzndx__1080_790.jpg&w=1000&q=75,"SAP Module 담당자 (SCM, FCM)",한국앤컴퍼니,"• Global SAP Module PI 업무 수행 
• Global SAP Module 표준화 체계 관리 및 운영
• SAP ↔ MES, SAP ↔ Legacy I/F 표준화 관리 및 운영","• SAP Module IMG Configuration 및 운영 가능
• SAP Global PI Project 다수 경험
• SAP ABAP 개발 Source 분석 및 Spec 작성 가능
• SAP ↔ Legacy System간 I/F Project 다수 경험",• 영어 Communcation 가능한 자,"• 한국타이어 타이어 구매 우대권 
• 본인 및 배우자 건강 검진
• 사내 어린이집
• Fitness Center (사내)
• Bistrofine 식당 (사내 - 아침/점심)
• 선물/복지포인트 지급","Git
Github
JavaScript
SQL
Spring Framework",경기도 성남시 분당구 판교로 286,5868,69,Fitness Center 한국 타이어 타이어 구매 우대권 배우자 건강 검진 어린이집 식당 아침 점심 선물 복지 포인트,Global SAP Module PI Global SAP Module SAP MES SAP Legacy 표준화 체계 표준화,0.6892987196053095
